window_id,sample_id,label,label_index,group_id,group_index,cv_index,audio_path,start_sec,duration_sec,sample_rate,year,bandleader,pianist
hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d__00035,hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d,There Is No Greater Love,12,John Hicks / John Hicks,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d.wav,175.000000,10.000000,24000,1993,John Hicks,John Hicks
hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d__00036,hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d,There Is No Greater Love,12,John Hicks / John Hicks,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d.wav,180.000000,10.000000,24000,1993,John Hicks,John Hicks
hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d__00037,hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d,There Is No Greater Love,12,John Hicks / John Hicks,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d.wav,185.000000,10.000000,24000,1993,John Hicks,John Hicks
hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d__00038,hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d,There Is No Greater Love,12,John Hicks / John Hicks,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d.wav,190.000000,10.000000,24000,1993,John Hicks,John Hicks
hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d__00039,hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d,There Is No Greater Love,12,John Hicks / John Hicks,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d.wav,195.000000,10.000000,24000,1993,John Hicks,John Hicks
hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d__00040,hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d,There Is No Greater Love,12,John Hicks / John Hicks,2,2,data/processed/jtd_group_cv_16/audio_24k_mono/hicksj-thereisnogreaterlove-drummondrsmittym-1993-52e6c99d.wav,200.000000,10.000000,24000,1993,John Hicks,John Hicks
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00000,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,0.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00001,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,5.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00002,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,10.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00003,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,15.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00004,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,20.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00005,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,25.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00006,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,30.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00007,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,35.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00008,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,40.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00009,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,45.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00010,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,50.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00011,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,55.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00012,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,60.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00013,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,65.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00014,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,70.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00015,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,75.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00016,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,80.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00017,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,85.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00018,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,90.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00019,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,95.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00020,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,100.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00021,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,105.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00022,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,110.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00023,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,115.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00024,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,120.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00025,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,125.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00026,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,130.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00027,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,135.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00028,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,140.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00029,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,145.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00030,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,150.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00031,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,155.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00032,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,160.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00033,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,165.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00034,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,170.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00035,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,175.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00036,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,180.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00037,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,185.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00038,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,190.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00039,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,195.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00040,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,200.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00041,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,205.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00042,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,210.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00043,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,215.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00044,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,220.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00045,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,225.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00046,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,230.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00047,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,235.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e__00048,barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,There Is No Greater Love,12,Kenny Barron / Kenny Barron,3,3,data/processed/jtd_group_cv_16/audio_24k_mono/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,240.000000,10.000000,24000,1984,Kenny Barron,Kenny Barron
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00000,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,0.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00001,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,5.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00002,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,10.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00003,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,15.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00004,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,20.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00005,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,25.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00006,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,30.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00007,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,35.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00008,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,40.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00009,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,45.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00010,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,50.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00011,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,55.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00012,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,60.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00013,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,65.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579__00014,petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579,There Is No Greater Love,12,Oscar Peterson / Oscar Peterson,0,0,data/processed/jtd_group_cv_16/audio_24k_mono/petersono-thereisnogreaterlove-brownrthigpene-1961-dc8ea579.wav,70.000000,10.000000,24000,1961,Oscar Peterson,Oscar Peterson
